time/episodes,cv/rollout_cv_value,cv/rollout_cv_count,time/fps,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,train/critic_loss,train/n_updates,train/actor_loss,train/learning_rate
2944,16589.386737048626,22260,222,660,147200,-5.604975,50.0,0.002924080801894888,137150,1.4883042192459106,0.001
2948,16606.76249075681,22279,222,661,147400,-5.603120079999999,50.0,0.004295262626837939,137350,1.5095652985572814,0.001
2952,16617.02773226425,22292,222,662,147600,-5.504035590000001,50.0,0.0034398832498118283,137550,1.4935215020179748,0.001
2956,16642.172407921404,22316,222,663,147800,-5.56920205,50.0,0.003350868092384189,137750,1.4874506616592407,0.001
2960,16660.41147495061,22333,222,664,148000,-5.50950905,50.0,0.004202356585301459,137950,1.4789028096199035,0.001
2964,16676.91533004865,22352,222,664,148200,-5.526304799999999,50.0,0.0032830719230696557,138150,1.4940198612213136,0.001
2968,16682.79021126777,22364,222,665,148400,-5.451762649999998,50.0,0.004184305155649781,138350,1.5091502094268798,0.001
2972,16698.627750199288,22380,222,666,148600,-5.42133795,50.0,0.00388855496654287,138550,1.5098832440376282,0.001
2976,16709.591431505978,22394,222,667,148800,-5.35230359,50.0,0.004218147080391646,138750,1.496133210659027,0.001
2980,16725.56598739326,22417,222,668,149000,-5.33318931,50.0,0.005981627926230431,138950,1.4907949233055116,0.001
2984,16740.325456127524,22432,222,669,149200,-5.318634960000001,50.0,0.004069263036362827,139150,1.5068454766273498,0.001
2988,16757.64768394828,22452,222,670,149400,-5.29465578,50.0,0.002960961440112442,139350,1.4962058115005492,0.001
2992,16771.364033918828,22472,222,670,149600,-5.242120610000001,50.0,0.003037546551786363,139550,1.5014380836486816,0.001
2996,16794.372755289078,22499,223,671,149800,-5.26352843,50.0,0.0031979430955834686,139750,1.5115926885604858,0.001
3000,16808.18030956015,22517,223,672,150000,-5.270892700000001,50.0,0.0042085075564682484,139950,1.5311474633216857,0.001
3004,16825.53782260418,22538,223,673,150200,-5.317878169999999,50.0,0.005610691793262959,140150,1.5425471138954163,0.001
3008,16839.415100365877,22550,223,674,150400,-5.30680924,50.0,0.0032482796744443478,140350,1.5178810501098632,0.001
3012,16868.06397496909,22581,223,675,150600,-5.384957030000002,50.0,0.004094290575012565,140550,1.5311328840255738,0.001
3016,16878.174203053117,22593,223,675,150800,-5.375221430000002,50.0,0.0030311215692199766,140750,1.5338158655166625,0.001
3020,16887.831379372627,22606,223,676,151000,-5.3897801,50.0,0.004594092404004186,140950,1.554445366859436,0.001
3024,16902.894929420203,22626,223,677,151200,-5.38481773,50.0,0.003103831270709634,141150,1.5139697313308715,0.001
3028,16906.887922927737,22635,223,678,151400,-5.257633169999999,50.0,0.0038380675949156286,141350,1.5223152256011963,0.001
3032,16927.23912449926,22653,223,679,151600,-5.265114909999999,50.0,0.002741094809025526,141550,1.5463795900344848,0.001
3036,16937.46289409697,22668,223,680,151800,-5.347845669999999,50.0,0.003734869523905218,141750,1.5393468856811523,0.001
3040,16947.948827058077,22683,223,681,152000,-5.261822929999999,50.0,0.003458826553542167,141950,1.5028096699714661,0.001
3044,16977.683166518807,22710,223,681,152200,-5.24801336,50.0,0.004026262583211065,142150,1.5226815390586852,0.001
3048,16985.336172994226,22724,223,682,152400,-5.21686887,50.0,0.0034432933572679757,142350,1.5707187843322754,0.001
3052,17005.849194817245,22745,223,683,152600,-5.247085070000001,50.0,0.0031681912019848823,142550,1.5567336297035217,0.001
3056,17012.389027923346,22757,223,684,152800,-5.18362182,50.0,0.0037027954938821496,142750,1.5396393251419067,0.001
3060,17032.90599213913,22777,223,685,153000,-5.179646259999999,50.0,0.003506302630994469,142950,1.526016788482666,0.001
3064,17052.98904844746,22798,223,686,153200,-5.169848300000001,50.0,0.00525281086564064,143150,1.5477994799613952,0.001
3068,17077.31234345585,22823,223,687,153400,-5.247540250000001,50.0,0.003332509370520711,143350,1.5181383109092712,0.001
3072,17084.314483463764,22834,223,687,153600,-5.20642132,50.0,0.0034605921572074295,143550,1.538333270549774,0.001
3076,17093.996644679457,22851,223,688,153800,-5.24227926,50.0,0.003508274860214442,143750,1.5505975794792175,0.001
3080,17107.78683516383,22872,223,689,154000,-5.21663398,50.0,0.003236165614798665,143950,1.5174644017219543,0.001
3084,17112.65571498871,22882,223,690,154200,-5.20836859,50.0,0.004118114449083805,144150,1.5577522277832032,0.001
3088,17128.19030856341,22903,223,691,154400,-5.198124289999999,50.0,0.0031246000365354122,144350,1.5530295753479004,0.001
3092,17132.843830682337,22913,223,692,154600,-5.172507400000001,50.0,0.0036479794117622076,144550,1.5354435563087463,0.001
3096,17150.872885812074,22936,223,693,154800,-5.213079170000001,50.0,0.004887905078940094,144750,1.53615745306015,0.001
3100,17159.872196596116,22948,223,694,155000,-5.18949202,50.0,0.00258105639484711,144950,1.5428078722953797,0.001
3104,17165.181111764163,22962,223,695,155200,-5.14249989,50.0,0.004844794685486704,145150,1.5539715886116028,0.001
3108,17186.076260596514,22984,223,695,155400,-5.20659335,50.0,0.003152124658226967,145350,1.529288306236267,0.001
3112,17201.578002426773,23001,223,696,155600,-5.103651630000001,50.0,0.0034829451818950475,145550,1.5259023880958558,0.001
3116,17211.318089272827,23016,223,697,155800,-5.099946320000001,50.0,0.0034919352503493426,145750,1.5509584951400757,0.001
3120,17220.33176800236,23025,223,698,156000,-5.05290703,50.0,0.003882644416298717,145950,1.5907877349853516,0.001
3124,17236.735279966146,23040,223,699,156200,-5.03335805,50.0,0.0033857896318659187,146150,1.5283570742607118,0.001
3128,17242.701978124678,23049,223,699,156400,-5.03087151,50.0,0.004201223345007748,146350,1.550840060710907,0.001
3132,17257.64399215579,23068,223,700,156600,-5.050551639999998,50.0,0.0034667271445505323,146550,1.5956124830245972,0.001
3136,17269.05800192058,23084,223,701,156800,-5.03964496,50.0,0.0038520954153500498,146750,1.5430924153327943,0.001
3140,17291.705432977527,23107,223,702,157000,-5.10782401,50.0,0.0047619331534951926,146950,1.552559711933136,0.001
3144,17308.42012500763,23131,223,703,157200,-5.0847329000000006,50.0,0.0029643681808374824,147150,1.5479065132141114,0.001
3148,17319.98216347769,23143,223,704,157400,-5.11237974,50.0,0.0035967378481291234,147350,1.5467536282539367,0.001
3152,17331.055398471653,23155,223,704,157600,-5.11190817,50.0,0.0031970129208639263,147550,1.5831123280525208,0.001
3156,17341.034885637462,23170,223,705,157800,-5.12961407,50.0,0.003505374996457249,147750,1.6068325591087342,0.001
3160,17362.529764316976,23193,223,706,158000,-5.1734560599999995,50.0,0.0027798891998827456,147950,1.56062908411026,0.001
3164,17372.006279651076,23208,223,707,158200,-5.149585560000002,50.0,0.003846199901308864,148150,1.5684736013412475,0.001
3168,17392.253498777747,23232,223,708,158400,-5.13891919,50.0,0.0044067461206577715,148350,1.5595394444465638,0.001
3172,17412.29453886673,23265,223,709,158600,-5.2884306699999994,50.0,0.004364739833399653,148550,1.5460838747024537,0.001
3176,17428.410236578435,23289,223,709,158800,-5.28579415,50.0,0.0028514845692552628,148750,1.5395848894119262,0.001
3180,17438.042689379305,23303,223,710,159000,-5.268298879999999,50.0,0.00427308589220047,148950,1.5804664659500123,0.001
3184,17447.8767516315,23324,223,711,159200,-5.313076850000001,50.0,0.0036682196403853597,149150,1.578059413433075,0.001
3188,17460.8256482929,23338,223,712,159400,-5.30990593,50.0,0.003019981065299362,149350,1.5345100378990173,0.001
3192,17469.155011940747,23354,223,713,159600,-5.328295690000001,50.0,0.003240911290049553,149550,1.5502412962913512,0.001
3196,17477.844136074185,23372,223,714,159800,-5.2688084800000015,50.0,0.004942285337019712,149750,1.5584628939628602,0.001
3200,17503.48999485001,23400,223,715,160000,-5.3048308099999995,50.0,0.0036006988468579946,149950,1.5565612673759461,0.001
3204,17517.899857688695,23417,223,716,160200,-5.30728515,50.0,0.00384129700018093,150150,1.535040500164032,0.001
3208,17539.7341902107,23445,223,717,160400,-5.304766570000001,50.0,0.004023552387952805,150350,1.5923229026794434,0.001
3212,17561.65805069357,23468,223,717,160600,-5.33698924,50.0,0.003168956129811704,150550,1.5705776405334473,0.001
3216,17591.350867133588,23498,223,718,160800,-5.398865369999999,50.0,0.0029950833891052753,150750,1.5373275303840637,0.001
3220,17613.7630742155,23519,223,719,161000,-5.469954690000001,50.0,0.003829740574583411,150950,1.5973658561706543,0.001
3224,17629.254705011845,23533,223,720,161200,-5.468599690000001,50.0,0.004305044861976057,151150,1.5327526617050171,0.001
3228,17631.77228126675,23539,223,721,161400,-5.446700979999999,50.0,0.003164528268389404,151350,1.5522827482223511,0.001
3232,17643.000377561897,23552,223,722,161600,-5.41602686,50.0,0.0026527610118500886,151550,1.559627068042755,0.001
3236,17664.822489839047,23572,223,723,161800,-5.44068039,50.0,0.0034143019770272076,151750,1.5617051815986633,0.001
3240,17680.9095880948,23590,223,724,162000,-5.3922595300000005,50.0,0.0030016421363689007,151950,1.5448878693580628,0.001
3244,17700.83469831571,23613,223,725,162200,-5.39335327,50.0,0.0030507297068834306,152150,1.5340218591690062,0.001
3248,17729.55013826862,23641,223,726,162400,-5.448676050000001,50.0,0.005736273063812405,152350,1.5793860864639282,0.001
3252,17747.784429334104,23661,223,728,162600,-5.43694806,50.0,0.00312350332736969,152550,1.5550899910926819,0.001
3256,17764.214976012707,23681,223,729,162800,-5.440617229999999,50.0,0.0031299396138638256,152750,1.5766053128242492,0.001
3260,17781.316159226,23707,223,730,163000,-5.402563449999999,50.0,0.0036702403682284056,152950,1.5887867712974548,0.001
3264,17784.92409883067,23719,223,731,163200,-5.417264769999999,50.0,0.002896445634542033,153150,1.5594809174537658,0.001
3268,17792.265852611512,23734,223,732,163400,-5.37512968,50.0,0.004053523044567555,153350,1.5525779700279236,0.001
3272,17803.762375459075,23753,223,733,163600,-5.28124465,50.0,0.0035425124946050347,153550,1.548687207698822,0.001
3276,17819.047580432147,23769,223,734,163800,-5.29768211,50.0,0.004139030436053872,153750,1.571209945678711,0.001
3280,17846.92020937428,23803,222,735,164000,-5.39107071,50.0,0.0038583150645717977,153950,1.5577218317985535,0.001
3284,17867.446358561516,23822,222,736,164200,-5.3898952599999985,50.0,0.003047863922547549,154150,1.576283061504364,0.001
3288,17882.00276600197,23839,222,737,164400,-5.39526072,50.0,0.003078441619873047,154350,1.5701475977897643,0.001
3292,17920.659451551735,23877,222,739,164600,-5.49778313,50.0,0.004122650932986289,154550,1.607236886024475,0.001
3296,17935.935565300286,23896,222,740,164800,-5.518189129999999,50.0,0.0030982190021313725,154750,1.5836265468597412,0.001
3300,17958.63249000907,23922,222,741,165000,-5.511491010000001,50.0,0.0035810245689935983,154950,1.562524676322937,0.001
3304,17963.680296529084,23933,222,742,165200,-5.483292209999999,50.0,0.0025364184414502235,155150,1.555243136882782,0.001
3308,17979.656731512398,23949,222,743,165400,-5.470680740000001,50.0,0.002969944825163111,155350,1.6014297795295716,0.001
3312,17988.97479046136,23971,222,744,165600,-5.454267510000001,50.0,0.004669400295242667,155550,1.6007864308357238,0.001
3316,18016.312197249383,24001,222,745,165800,-5.44330916,50.0,0.003541927710175514,155750,1.5693757629394531,0.001
3320,18019.833054721355,24008,222,746,166000,-5.36770315,50.0,0.0034472765098325906,155950,1.5818338584899903,0.001
3324,18034.474111683667,24022,222,747,166200,-5.353430990000001,50.0,0.0023943079984746875,156150,1.526885051727295,0.001
3328,18047.216255635023,24040,222,748,166400,-5.414540420000001,50.0,0.0028646709863096474,156350,1.5307210278511048,0.001
3332,18057.10071704164,24054,222,749,166600,-5.401229450000001,50.0,0.0027393900137394666,156550,1.561511812210083,0.001
3336,18083.558919116855,24084,222,750,166800,-5.43801192,50.0,0.0028190516168251634,156750,1.5468368005752564,0.001
3340,18098.935208071023,24104,222,751,167000,-5.450009439999999,50.0,0.004630358216818422,156950,1.5796376395225524,0.001
3344,18106.217118490487,24115,222,752,167200,-5.38531718,50.0,0.002714575764257461,157150,1.5644752526283263,0.001
3348,18125.4888500534,24134,221,754,167400,-5.349044380000001,50.0,0.0041234321612864736,157350,1.564603385925293,0.001
3352,18140.072166465223,24152,221,755,167600,-5.339704860000001,50.0,0.0035378706664778293,157550,1.5629833340644836,0.001
3356,18148.047415215522,24168,221,756,167800,-5.2917916,50.0,0.0037547025899402797,157750,1.5737886285781861,0.001
3360,18168.355782475322,24187,221,757,168000,-5.297459279999999,50.0,0.0029327544826082885,157950,1.5445523142814637,0.001
3364,18170.8907767646,24194,221,758,168200,-5.250926390000001,50.0,0.0025458793772850184,158150,1.6081826901435852,0.001
3368,18176.184362772852,24205,221,759,168400,-5.2273952900000005,50.0,0.003155581778846681,158350,1.6249709916114807,0.001
3372,18189.14394084364,24223,221,760,168600,-5.22499217,50.0,0.003363396585918963,158550,1.546964886188507,0.001
3376,18200.793163683265,24239,221,761,168800,-5.20718403,50.0,0.002936540034133941,158750,1.5771559834480287,0.001
3380,18221.29603953287,24263,221,763,169000,-5.15082891,50.0,0.002891610274091363,158950,1.5576155638694764,0.001
3384,18240.481312509626,24283,221,764,169200,-5.159701329999999,50.0,0.00321156658930704,159150,1.5704023814201356,0.001
3388,18254.17787346244,24299,221,765,169400,-5.138022900000001,50.0,0.0033218814129941164,159350,1.5630335664749146,0.001
3392,18262.30721050501,24314,221,766,169600,-5.031686260000002,50.0,0.0030496775172650812,159550,1.5976464295387267,0.001
3396,18287.39588784799,24338,221,767,169800,-5.04528307,50.0,0.003190632190089673,159750,1.554176688194275,0.001
3400,18306.496221456677,24357,221,768,170000,-5.02301581,50.0,0.003337910948321223,159950,1.5881683492660523,0.001
3404,18327.86812793091,24380,221,769,170200,-5.0834380800000005,50.0,0.00303628166904673,160150,1.579218828678131,0.001
3408,18359.212836652994,24413,220,771,170400,-5.13790758,50.0,0.0032846523378975688,160350,1.5794718718528749,0.001
3412,18383.760478533804,24439,220,772,170600,-5.179597539999999,50.0,0.003023975742980838,160550,1.584058451652527,0.001
3416,18396.77103251964,24456,220,773,170800,-5.10761195,50.0,0.0028685050341300668,160750,1.5752055716514588,0.001
3420,18411.0865124166,24473,220,774,171000,-5.14113475,50.0,0.0028073533647693695,160950,1.5907396411895751,0.001
3424,18426.988240607083,24496,220,775,171200,-5.18796113,50.0,0.0029900921159423887,161150,1.59386137008667,0.001
3428,18447.669123951346,24515,220,776,171400,-5.2119573400000005,50.0,0.0036120524676516654,161350,1.5855445408821105,0.001
3432,18475.958493046463,24538,220,777,171600,-5.27867286,50.0,0.003297929030377418,161550,1.5553242015838622,0.001
3436,18489.803298015147,24554,220,778,171800,-5.231380850000001,50.0,0.003964675632305443,161750,1.5769655776023865,0.001
3440,18496.51959787309,24566,220,779,172000,-5.19107506,50.0,0.0034239028091542422,161950,1.56787202835083,0.001
3444,18520.616309013218,24590,220,781,172200,-5.24960648,50.0,0.004486199328675866,162150,1.560041024684906,0.001
3448,18554.219144187868,24620,220,782,172400,-5.3474265800000005,50.0,0.003291640356183052,162350,1.5367146515846253,0.001
3452,18579.446633271873,24646,220,783,172600,-5.39989923,50.0,0.003200094860512763,162550,1.576209499835968,0.001
3456,18607.924787361175,24673,220,784,172800,-5.481008469999999,50.0,0.004041665950790047,162750,1.5610172963142395,0.001
3460,18635.385355044156,24700,220,785,173000,-5.52633632,50.0,0.0032930476684123276,162950,1.5687879204750061,0.001
3464,18640.599997989833,24707,220,786,173200,-5.5528468900000005,50.0,0.0040430958801880475,163150,1.5907037830352784,0.001
3468,18660.88504401222,24728,220,787,173400,-5.648868890000001,50.0,0.004210760598070919,163350,1.553939893245697,0.001
3472,18670.060559272766,24741,220,788,173600,-5.608440290000002,50.0,0.0033693625626619907,163550,1.5569548439979553,0.001
3476,18683.108374379575,24761,220,789,173800,-5.6027382,50.0,0.003694893999490887,163750,1.6067467069625854,0.001
3480,18688.585545182228,24770,220,790,174000,-5.52351215,50.0,0.003772752876393497,163950,1.5616392827033996,0.001
3484,18697.671133536845,24790,219,791,174200,-5.49925025,50.0,0.0035009609709959477,164150,1.5740912055969238,0.001
3488,18713.128167159855,24809,219,793,174400,-5.53786124,50.0,0.003920676552224904,164350,1.5387404370307922,0.001
3492,18719.386509325355,24819,219,794,174600,-5.538260370000001,50.0,0.0029860149300657214,164550,1.5821064019203186,0.001
3496,18740.207111775875,24841,219,795,174800,-5.5418069800000005,50.0,0.003933615847490728,164750,1.5654678654670715,0.001
3500,18762.32729985565,24865,219,796,175000,-5.583869729999999,50.0,0.0036709443060681224,164950,1.5452988934516907,0.001
3504,18768.315067209303,24875,219,797,175200,-5.5142818799999995,50.0,0.002941101207397878,165150,1.5856073236465453,0.001
3508,18786.869132760912,24894,219,798,175400,-5.435327579999999,50.0,0.0053779413318261506,165350,1.6091275191307068,0.001
3512,18798.203349310905,24913,219,799,175600,-5.399316429999999,50.0,0.004032129705883562,165550,1.5875119376182556,0.001
3516,18807.517623279244,24927,219,800,175800,-5.403759770000001,50.0,0.0035586276091635225,165750,1.554698302745819,0.001
3520,18821.216192748398,24940,219,801,176000,-5.402944399999999,50.0,0.0028481102641671895,165950,1.6039145708084106,0.001
3524,18832.20994797349,24956,219,802,176200,-5.371834259999998,50.0,0.0026487821340560914,166150,1.5571823048591613,0.001
3528,18849.22707395628,24975,219,804,176400,-5.38652381,50.0,0.0034865624376107006,166350,1.598595085144043,0.001
3532,18878.4701994583,25005,219,805,176600,-5.4293343899999975,50.0,0.004142336647491902,166550,1.5969078397750855,0.001
3536,18886.057315204293,25014,219,806,176800,-5.404130299999999,50.0,0.004391068629920483,166750,1.582597358226776,0.001
3540,18889.45713993907,25021,219,807,177000,-5.37799293,50.0,0.0027543561928905546,166950,1.590406768321991,0.001
3544,18896.083730258048,25033,219,808,177200,-5.3098442299999995,50.0,0.0038250848068855704,167150,1.574565851688385,0.001
3548,18914.690588459373,25050,219,809,177400,-5.220358699999999,50.0,0.0030241899588145317,167350,1.54361257314682,0.001
3552,18927.855613645166,25065,219,810,177600,-5.156448109999999,50.0,0.0028588501177728176,167550,1.6099043989181518,0.001
3556,18934.92356506735,25078,219,811,177800,-5.10820117,50.0,0.002647507681977004,167750,1.5517034459114074,0.001
3560,18942.262832529843,25088,219,812,178000,-5.01897164,50.0,0.0032314666686579585,167950,1.5782075119018555,0.001
3564,18960.66310005635,25108,218,813,178200,-5.100547990000001,50.0,0.00319502972997725,168150,1.5910765552520751,0.001
3568,18978.61480999738,25127,218,814,178400,-5.04095017,50.0,0.0028598282835446296,168350,1.5771092700958251,0.001
3572,18992.306749232113,25149,218,815,178600,-5.10401104,50.0,0.004296234303619712,168550,1.5699093389511107,0.001
3576,19017.97069844231,25174,218,817,178800,-5.14627537,50.0,0.003199522690847516,168750,1.5698939275741577,0.001
3580,19024.195789840072,25188,218,818,179000,-5.18756168,50.0,0.003888519858010113,168950,1.5486799693107605,0.001
3584,19045.139969121665,25209,218,819,179200,-5.22553069,50.0,0.002607407569885254,169150,1.5423246121406555,0.001
3588,19069.000642180443,25232,218,820,179400,-5.246834599999999,50.0,0.002757473548408598,169350,1.5668557929992675,0.001
3592,19077.932806182653,25249,218,821,179600,-5.28271614,50.0,0.004815768022090197,169550,1.5671876907348632,0.001
3596,19087.158034823835,25265,218,822,179800,-5.2549480399999995,50.0,0.003238460447173566,169750,1.5422876214981078,0.001
3600,19095.07693086192,25278,218,823,180000,-5.190046629999999,50.0,0.003254582588560879,169950,1.5664673662185669,0.001
3604,19112.347708191723,25299,218,824,180200,-5.244947580000001,50.0,0.0033279854780994354,170150,1.542548849582672,0.001
3608,19123.137372106314,25315,218,825,180400,-5.24886494,50.0,0.002706531301373616,170350,1.5283596086502076,0.001
3612,19144.847737241536,25337,218,826,180600,-5.282760799999998,50.0,0.003573935544118285,170550,1.502415337562561,0.001
3616,19151.537372048944,25349,218,827,180800,-5.266454950000001,50.0,0.002957656094804406,170750,1.534428253173828,0.001
3620,19164.908580116928,25364,218,829,181000,-5.27322534,50.0,0.0031655839644372462,170950,1.5702331495285033,0.001
3624,19192.513743542135,25387,218,830,181200,-5.32204711,50.0,0.004032232475001365,171150,1.568296639919281,0.001
3628,19223.23320131749,25417,218,831,181400,-5.351549749999999,50.0,0.0030174177954904735,171350,1.4809388875961305,0.001
3632,19246.96240252629,25439,218,832,181600,-5.30608426,50.0,0.005109587484039366,171550,1.5351719069480896,0.001
3636,19251.032113227993,25449,218,833,181800,-5.280378380000001,50.0,0.0037882349058054386,171750,1.5464437317848205,0.001
3640,19261.91316261515,25460,218,834,182000,-5.284411489999997,50.0,0.0033044607390183955,171950,1.5448148608207704,0.001
3644,19286.58159594983,25486,218,835,182200,-5.353208909999999,50.0,0.003937961002811789,172150,1.5393636083602906,0.001
3648,19301.322436530143,25502,217,836,182400,-5.360807599999999,50.0,0.003822388579137623,172350,1.532935402393341,0.001
3652,19319.14632195607,25523,217,837,182600,-5.389518720000001,50.0,0.004575402976479381,172550,1.5143615984916687,0.001
3656,19333.858973983675,25540,217,838,182800,-5.394035449999999,50.0,0.0042434125673025845,172750,1.510344421863556,0.001
3660,19348.797610718757,25558,217,840,183000,-5.421700510000001,50.0,0.004545658139977604,172950,1.5671569895744324,0.001
3664,19360.00223018229,25569,217,841,183200,-5.3402389900000005,50.0,0.0031143630086444317,173150,1.5455310225486756,0.001
3668,19375.513824291527,25583,217,842,183400,-5.312419619999999,50.0,0.004532168889418244,173350,1.5304571199417114,0.001
3672,19398.19925095886,25602,217,843,183600,-5.3259596,50.0,0.004801280228421092,173550,1.5328038716316223,0.001
3676,19420.038035634905,25625,217,844,183800,-5.31610283,50.0,0.0034569669724442064,173750,1.5373019433021546,0.001
3680,19441.06276892498,25643,217,845,184000,-5.33895209,50.0,0.0025022202637046574,173950,1.5145882153511048,0.001
3684,19459.465173229575,25662,217,846,184200,-5.29391898,50.0,0.003532062915619463,174150,1.5135918021202088,0.001
3688,19474.263481512666,25679,217,847,184400,-5.229202099999998,50.0,0.003211666150018573,174350,1.5311002206802369,0.001
3692,19493.028103739023,25698,217,849,184600,-5.231632039999999,50.0,0.0038886873773299156,174550,1.5574823355674743,0.001
3696,19500.1130342409,25712,217,850,184800,-5.1942666299999996,50.0,0.0038400488393381237,174750,1.5045412874221802,0.001
3700,19514.583311956376,25728,217,851,185000,-5.24773902,50.0,0.003989662728272379,174950,1.544307954311371,0.001
3704,19539.742426022887,25753,217,852,185200,-5.25464385,50.0,0.0037107961834408343,175150,1.5552397966384888,0.001
3708,19559.83069647476,25770,217,853,185400,-5.2588325000000005,50.0,0.0030745657603256406,175350,1.5401291751861572,0.001
3712,19583.631199706346,25789,217,854,185600,-5.242247089999999,50.0,0.004131225997116417,175550,1.5199768686294555,0.001
3716,19594.857348404825,25803,217,855,185800,-5.266824799999999,50.0,0.0035712894587777554,175750,1.5209863185882568,0.001
3720,19598.870202403516,25813,217,856,186000,-5.250214800000001,50.0,0.003485626019537449,175950,1.5367920756340028,0.001
3724,19607.362942822278,25823,217,857,186200,-5.16208814,50.0,0.0033618278335779904,176150,1.5421191096305846,0.001
3728,19621.83902523294,25839,217,858,186400,-5.087685090000001,50.0,0.003022665726020932,176350,1.5296627831459046,0.001
3732,19635.467942815274,25851,217,859,186600,-5.038480150000001,50.0,0.0034148105210624635,176550,1.5168303966522216,0.001
3736,19655.0178732872,25872,216,860,186800,-5.125635780000001,50.0,0.005328201714437455,176750,1.4839877581596375,0.001
3740,19673.9155558832,25899,216,861,187000,-5.2029054100000005,50.0,0.002497075607534498,176950,1.4960612845420838,0.001
3744,19682.384941391647,25916,216,863,187200,-5.13660735,50.0,0.003260516670998186,177150,1.546648976802826,0.001
3748,19696.067863419652,25935,216,864,187400,-5.10376408,50.0,0.0037782351090572775,177350,1.5348458099365234,0.001
3752,19700.949452396482,25944,216,865,187600,-5.056664629999999,50.0,0.002953898736741394,177550,1.514646792411804,0.001
3756,19720.766433030367,25964,216,866,187800,-5.056403309999999,50.0,0.004264753956813365,177750,1.5377941346168518,0.001
3760,19745.21037451178,25987,216,868,188000,-5.070260879999999,50.0,0.003784621476661414,177950,1.5405206823348998,0.001
3764,19767.565046846867,26006,216,869,188200,-5.1006315,50.0,0.0032372969412244857,178150,1.509642789363861,0.001
3768,19775.02651438117,26014,216,870,188400,-5.09862815,50.0,0.00363524152780883,178350,1.545692071914673,0.001
3772,19799.41874077171,26040,216,871,188600,-5.07798993,50.0,0.00272089357371442,178550,1.5118407487869263,0.001
3776,19830.449135687202,26064,216,872,188800,-5.083623059999999,50.0,0.0032396295876242222,178750,1.500243616104126,0.001
3780,19843.36556344852,26072,216,873,189000,-5.04590475,50.0,0.003140584828797728,178950,1.5222241401672363,0.001
3784,19867.71117588505,26096,216,874,189200,-5.09902269,50.0,0.0035540590225718914,179150,1.5346135234832763,0.001
3788,19889.723278138787,26122,216,875,189400,-5.16810339,50.0,0.0030328177905175834,179350,1.5250984621047974,0.001
3792,19911.209472432733,26144,216,876,189600,-5.15804894,50.0,0.0034918133774772286,179550,1.5158056426048279,0.001
3796,19934.684342488647,26163,216,878,189800,-5.21412193,50.0,0.0034134282218292356,179750,1.5505917572975159,0.001
3800,19951.360257659107,26185,216,879,190000,-5.218266310000001,50.0,0.0024554743082262575,179950,1.5124454760551453,0.001
3804,19967.099799532443,26201,216,880,190200,-5.19107287,50.0,0.0029197068000212313,180150,1.5140776324272156,0.001
3808,19986.207627687603,26222,216,881,190400,-5.16720938,50.0,0.0035505517409183084,180350,1.5323611617088317,0.001
3812,20005.002206489444,26248,216,882,190600,-5.18760942,50.0,0.0031627448881044982,180550,1.5263992929458619,0.001
3816,20043.09076475352,26286,216,883,190800,-5.26808328,50.0,0.0051766503718681635,180750,1.5296954417228699,0.001
3820,20046.85575227812,26296,216,884,191000,-5.24147962,50.0,0.003190348024945706,180950,1.5214350414276123,0.001
3824,20060.250688008964,26307,216,884,191200,-5.27466586,50.0,0.0040966545627452436,181150,1.55524071931839,0.001
3828,20079.016333311796,26330,216,885,191400,-5.29235733,50.0,0.004624850051477551,181350,1.5017955780029297,0.001
3832,20083.65885202959,26340,216,886,191600,-5.29118544,50.0,0.0026710190228186547,181550,1.532581503391266,0.001
3836,20106.764716807753,26367,216,887,191800,-5.29150554,50.0,0.002959749889560044,181750,1.5200085735321045,0.001
3840,20137.443939153105,26393,216,888,192000,-5.307892829999999,50.0,0.0027029160992242396,181950,1.523608238697052,0.001
3844,20161.58018271625,26416,216,888,192200,-5.36369161,50.0,0.0043344136886298654,182150,1.5123394322395325,0.001
3848,20179.75923452899,26430,216,889,192400,-5.362259879999999,50.0,0.0033022624626755713,182350,1.5551525163650513,0.001
3852,20210.36695555225,26453,216,890,192600,-5.4343175200000005,50.0,0.00374780084239319,182550,1.5439574122428894,0.001
3856,20216.023943137378,26462,216,891,192800,-5.37479334,50.0,0.0028569437935948372,182750,1.5134959983825684,0.001
3860,20231.09356399253,26477,216,892,193000,-5.360134469999999,50.0,0.0032922335620969535,182950,1.5503722929954529,0.001
3864,20264.21577480063,26507,216,893,193200,-5.427231109999999,50.0,0.0035557076055556538,183150,1.5040985465049743,0.001
3868,20302.315216585994,26536,216,894,193400,-5.53106112,50.0,0.003239296870306134,183350,1.508507559299469,0.001
3872,20334.94500261545,26564,216,895,193600,-5.573750180000001,50.0,0.0026808623643592,183550,1.504474127292633,0.001
3876,20347.921011652797,26579,216,895,193800,-5.53085947,50.0,0.002472359265666455,183750,1.4939864897727966,0.001
3880,20363.73141344264,26596,216,896,194000,-5.5432121,50.0,0.0032775021018460393,183950,1.4825860500335692,0.001
3884,20384.242679726332,26612,216,897,194200,-5.504344870000001,50.0,0.0030096684000454842,184150,1.5099030423164368,0.001
3888,20403.893019963056,26631,216,898,194400,-5.4901253500000005,50.0,0.0027785059227608145,184350,1.518084123134613,0.001
