time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean,cv/rollout_cv_value,time/fps,cv/rollout_cv_count,time/total_timesteps,time/time_elapsed,train/learning_rate,train/critic_loss,train/actor_loss,train/n_updates
3884,-5.64568904,50.0,20561.925275459886,223,28190,194200,869,0.001,0.0047228934452869,1.8255852365493774,184150
3888,-5.62233187,50.0,20571.458930417895,223,28204,194400,870,0.001,0.004306223737075925,1.8175036668777467,184350
3892,-5.573534249999999,50.0,20577.197422519326,223,28219,194600,871,0.001,0.004530963173601776,1.8150260496139525,184550
3896,-5.495306409999999,50.0,20580.9511176534,223,28228,194800,872,0.001,0.004741195486858487,1.8040533351898194,184750
3900,-5.52933629,50.0,20586.044717535377,223,28238,195000,873,0.001,0.004393474019598216,1.8367862010002136,184950
3904,-5.474704460000001,50.0,20594.305589769036,223,28253,195200,874,0.001,0.006118783722631633,1.8076016688346863,185150
3908,-5.48210824,50.0,20609.23474850133,223,28277,195400,875,0.001,0.004760052522178739,1.8472014236450196,185350
3912,-5.542525700000001,50.0,20618.02715509385,223,28293,195600,876,0.001,0.00519035495352,1.8223155188560485,185550
3916,-5.5825404,50.0,20632.187680527568,223,28320,195800,877,0.001,0.0062134605506435035,1.827085211277008,185750
3920,-5.531960849999998,50.0,20642.10375025496,223,28337,196000,878,0.001,0.0043250541854649785,1.8344481015205383,185950
3924,-5.447333119999999,50.0,20654.00479041785,223,28350,196200,879,0.001,0.00490951189538464,1.8212508606910705,186150
3928,-5.446919750000001,50.0,20664.878950722516,223,28368,196400,880,0.001,0.005057591493241489,1.847580108642578,186350
3932,-5.408453179999999,50.0,20678.784299682826,223,28390,196600,881,0.001,0.004588613342493772,1.8371720623970031,186550
3936,-5.3763371399999995,50.0,20691.267204035074,223,28410,196800,882,0.001,0.004585828261915594,1.8318189334869386,186750
3940,-5.3405657500000006,50.0,20694.00176141411,223,28417,197000,883,0.001,0.004473015344701708,1.825342447757721,186950
3944,-5.286160299999999,50.0,20705.515529751778,222,28437,197200,884,0.001,0.003606501140166074,1.8358287501335144,187150
3948,-5.310497010000001,50.0,20718.794498149306,222,28457,197400,885,0.001,0.004501478963065892,1.8230182027816773,187350
3952,-5.390215609999998,50.0,20742.326248858124,222,28486,197600,886,0.001,0.0035587494471110404,1.8138507294654846,187550
3956,-5.443632259999999,50.0,20765.15919090435,222,28510,197800,887,0.001,0.005019688897300511,1.8094080924987792,187750
3960,-5.43770207,50.0,20772.916041471064,222,28523,198000,888,0.001,0.0044427341222763065,1.833624038696289,187950
3964,-5.47099914,50.0,20784.617515217513,222,28545,198200,889,0.001,0.004007816084194929,1.875391194820404,188150
3968,-5.458425549999999,50.0,20798.656101379544,222,28562,198400,890,0.001,0.005516513572074473,1.8278700590133667,188350
3972,-5.57040706,50.0,20822.270837862045,222,28591,198600,891,0.001,0.004359310106374323,1.8535343432426452,188550
3976,-5.58298973,50.0,20842.204514358193,222,28618,198800,892,0.001,0.004259379613213241,1.8441516804695128,188750
3980,-5.613557449999999,50.0,20862.740064505488,222,28642,199000,893,0.001,0.0051863414095714684,1.841019606590271,188950
3984,-5.547049899999999,50.0,20873.242559567094,222,28658,199200,894,0.001,0.0043397624976933,1.8519298028945923,189150
3988,-5.569657799999999,50.0,20889.644174553454,222,28678,199400,895,0.001,0.005037146280519664,1.827560465335846,189350
3992,-5.63078392,50.0,20898.749928761274,222,28698,199600,896,0.001,0.003814063617028296,1.8309911584854126,189550
3996,-5.7141007,50.0,20913.645157791674,222,28716,199800,897,0.001,0.004936752414796502,1.8740043568611144,189750
4000,-5.7603744400000005,50.0,20926.071602210402,222,28733,200000,897,0.001,0.004193190559744835,1.8984420013427734,189950
4004,-5.789091929999999,50.0,20941.842370655388,222,28754,200200,898,0.001,0.007111742412671446,1.8699416184425355,190150
4008,-5.7645281599999985,50.0,20956.53427356854,222,28779,200400,899,0.001,0.0056877574417740105,1.8027704548835755,190350
4012,-5.78329482,50.0,20974.765315927565,222,28803,200600,900,0.001,0.0040182915865443645,1.854175510406494,190550
4016,-5.720300020000001,50.0,20983.36179049313,222,28816,200800,901,0.001,0.004036951207090169,1.8269671249389647,190750
4020,-5.659047300000001,50.0,20986.111429296434,222,28825,201000,902,0.001,0.0039254635944962505,1.8344067883491517,190950
4024,-5.69313178,50.0,20998.886793091893,222,28848,201200,903,0.001,0.0042454535164870326,1.831996865272522,191150
4028,-5.704487389999998,50.0,21012.360227003694,222,28870,201400,904,0.001,0.0037818898167461157,1.8440827083587648,191350
4032,-5.668549809999999,50.0,21026.782850019634,222,28885,201600,905,0.001,0.004584439385216683,1.8403794860839844,191550
4036,-5.650331439999999,50.0,21043.066671296954,222,28900,201800,906,0.001,0.004462645675521344,1.790198187828064,191750
4040,-5.707855239999999,50.0,21064.559716671705,222,28922,202000,907,0.001,0.005262106854934246,1.8075172901153564,191950
4044,-5.71984051,50.0,21074.118433054537,222,28937,202200,908,0.001,0.005050204806029797,1.800788676738739,192150
4048,-5.68283103,50.0,21087.564378444105,222,28954,202400,909,0.001,0.003985693620052189,1.8236153769493102,192350
4052,-5.637156620000001,50.0,21098.87698546052,222,28970,202600,910,0.001,0.0038222347386181353,1.8194157266616822,192550
4056,-5.574438260000001,50.0,21114.67525490001,222,28989,202800,911,0.001,0.0033059961860999465,1.8040483927726745,192750
4060,-5.588396190000001,50.0,21127.41434091702,222,29003,203000,912,0.001,0.004091440518386662,1.7916499733924867,192950
4064,-5.56950071,50.0,21140.162787478417,222,29021,203200,913,0.001,0.003926344367209822,1.775857994556427,193150
4068,-5.526622030000001,50.0,21146.48615609482,222,29037,203400,914,0.001,0.004500686819665134,1.797519702911377,193350
4072,-5.409264540000001,50.0,21168.62877604738,222,29054,203600,915,0.001,0.004432101678103209,1.8184146976470947,193550
4076,-5.364517449999999,50.0,21194.401303272694,222,29082,203800,916,0.001,0.005308413901366294,1.7746725988388061,193750
4080,-5.346871359999999,50.0,21214.276552107185,222,29103,204000,917,0.001,0.004689859633799642,1.771196186542511,193950
4084,-5.362427370000001,50.0,21235.91611782834,222,29127,204200,918,0.001,0.004449504725635052,1.802756667137146,194150
4088,-5.369970649999999,50.0,21260.02668987587,222,29153,204400,919,0.001,0.0050016896100714804,1.7698928260803222,194350
4092,-5.31027612,50.0,21271.534720730036,222,29167,204600,920,0.001,0.005578045838046819,1.7719967794418334,194550
4096,-5.337021170000002,50.0,21293.574641082436,222,29194,204800,921,0.001,0.005052266910206526,1.7799427914619446,194750
4100,-5.324135950000001,50.0,21312.38281420991,222,29211,205000,922,0.001,0.005786681324243545,1.7552615809440613,194950
4104,-5.372756450000001,50.0,21352.067847415805,222,29251,205200,922,0.001,0.005855353507213295,1.7435047817230225,195150
4108,-5.395533959999998,50.0,21370.437003020197,222,29277,205400,923,0.001,0.006090085403993726,1.7889826798439026,195350
4112,-5.42714758,50.0,21395.284358214587,222,29300,205600,924,0.001,0.004650452202185989,1.742800395488739,195550
4116,-5.4871238600000005,50.0,21407.915376208723,222,29316,205800,925,0.001,0.004590631276369095,1.7825831508636474,195750
4120,-5.570627900000002,50.0,21427.25330448523,222,29339,206000,926,0.001,0.0047754416591487825,1.7579573702812195,195950
4124,-5.604331579999999,50.0,21441.771749507636,222,29359,206200,927,0.001,0.005415367751847953,1.791812274456024,196150
4128,-5.61038196,50.0,21464.096221584827,222,29384,206400,928,0.001,0.003910869066603481,1.7723907160758972,196350
4132,-5.595254730000001,50.0,21470.6207934469,222,29393,206600,929,0.001,0.004958710102364421,1.7648364686965943,196550
4136,-5.58691636,50.0,21481.360378783196,222,29409,206800,930,0.001,0.004167787167243659,1.7957174706459045,196750
4140,-5.51850147,50.0,21490.37308998406,222,29424,207000,931,0.001,0.0039584201364777985,1.7561832332611085,196950
4144,-5.531332590000001,50.0,21497.090298607945,222,29440,207200,932,0.001,0.004463221300393343,1.7588385462760925,197150
4148,-5.5764097,50.0,21520.857157737017,222,29471,207400,933,0.001,0.0035747937997803094,1.7648080587387085,197350
4152,-5.608587920000002,50.0,21538.350325543433,222,29492,207600,934,0.001,0.0047388338297605515,1.7337279415130615,197550
4156,-5.59250907,50.0,21551.201901234686,222,29509,207800,935,0.001,0.0035351478727534413,1.7190401792526244,197750
4160,-5.614508679999999,50.0,21564.123304825276,222,29526,208000,936,0.001,0.0032505117496475578,1.7613539171218873,197950
4164,-5.6104578300000005,50.0,21580.596500203013,222,29544,208200,937,0.001,0.0038775808038190008,1.7335696172714234,198150
4168,-5.66021126,50.0,21593.179807651788,222,29561,208400,938,0.001,0.004026002453174442,1.7358875012397765,198350
4172,-5.7145477200000006,50.0,21606.024455279112,222,29585,208600,939,0.001,0.0047710659564472735,1.7375967049598693,198550
4176,-5.674742589999999,50.0,21616.079517092556,222,29600,208800,940,0.001,0.003498773609753698,1.7337706685066223,198750
4180,-5.66688191,50.0,21620.802931483835,222,29611,209000,941,0.001,0.003665765062905848,1.7279104590415955,198950
4184,-5.633395559999999,50.0,21629.280660621822,222,29623,209200,941,0.001,0.0035306635079905392,1.712792673110962,199150
4188,-5.634199540000001,50.0,21647.511433575302,222,29644,209400,942,0.001,0.003981217355467379,1.7096487283706665,199350
4192,-5.66482154,50.0,21661.13709032163,222,29662,209600,943,0.001,0.004049241971224546,1.7420455670356751,199550
4196,-5.647483279999999,50.0,21683.999429516494,222,29684,209800,944,0.001,0.003972008139826357,1.7107421445846558,199750
4200,-5.628686759999999,50.0,21689.905807860196,222,29696,210000,945,0.001,0.003192421963904053,1.7139378237724303,199950
4204,-5.55201379,50.0,21704.76103740558,222,29715,210200,946,0.001,0.0037895590206608177,1.7221219849586487,200150
4208,-5.43893991,50.0,21712.975361578166,222,29724,210400,946,0.001,0.003914834484457969,1.723459620475769,200350
4212,-5.3678164299999995,50.0,21730.47159850225,222,29741,210600,947,0.001,0.004433326616417616,1.733771321773529,200550
4216,-5.333238459999999,50.0,21746.368300352246,222,29763,210800,948,0.001,0.0027818786283023656,1.7389252090454101,200750
4220,-5.387817640000001,50.0,21770.636920198798,222,29787,211000,949,0.001,0.0030465712025761604,1.6835353231430055,200950
4224,-5.37354174,50.0,21781.559257712215,222,29807,211200,949,0.001,0.0029601557552814484,1.7007194805145263,201150
4228,-5.368037060000001,50.0,21796.614433139563,222,29826,211400,950,0.001,0.002951146785635501,1.6705641174316406,201350
4232,-5.4207445000000005,50.0,21812.956821620464,222,29848,211600,951,0.001,0.003369394077453762,1.7102072548866272,201550
4236,-5.451099709999999,50.0,21823.34493786469,222,29866,211800,952,0.001,0.003117929697036743,1.6903986430168152,201750
4240,-5.453603930000001,50.0,21827.03724993393,222,29872,212000,953,0.001,0.0026230902853421867,1.6852623105049134,201950
4244,-5.43460243,50.0,21833.08430764079,222,29884,212200,954,0.001,0.002538734124973416,1.6876608371734618,202150
4248,-5.4120779500000005,50.0,21848.85711362213,222,29903,212400,955,0.001,0.002514425942208618,1.6859138774871827,202350
4252,-5.36337762,50.0,21860.648751508445,222,29917,212600,956,0.001,0.002585080862045288,1.6681602883338928,202550
4256,-5.35213708,50.0,21872.88261910528,222,29929,212800,957,0.001,0.002788400612771511,1.6757739210128784,202750
4260,-5.37513422,50.0,21889.085174571723,222,29947,213000,958,0.001,0.0027595052029937505,1.6927106857299805,202950
4264,-5.3494531499999995,50.0,21895.029189359397,222,29960,213200,959,0.001,0.002657861993648112,1.659649600982666,203150
4268,-5.319182569999999,50.0,21898.88400534913,222,29968,213400,960,0.001,0.002551915692165494,1.6943808031082153,203350
4272,-5.315863320000001,50.0,21906.712051987648,222,29985,213600,961,0.001,0.0019439855276141315,1.6723857736587524,203550
4276,-5.34695068,50.0,21922.97833910212,222,30007,213800,962,0.001,0.0020857599447481334,1.6772217631340027,203750
4280,-5.33199529,50.0,21942.651193633676,222,30024,214000,963,0.001,0.002229358775075525,1.6587452292442322,203950
4284,-5.38630454,50.0,21962.047544911504,222,30041,214200,964,0.001,0.002367277299053967,1.6846988964080811,204150
4288,-5.31016664,50.0,21967.629125844687,222,30050,214400,965,0.001,0.0018275308865122496,1.648545002937317,204350
4292,-5.27077344,50.0,21977.969914488494,222,30062,214600,965,0.001,0.002485986521933228,1.6514577341079713,204550
4296,-5.231770319999999,50.0,21983.714924473315,222,30075,214800,966,0.001,0.0020210615231189876,1.6820589804649353,204750
4300,-5.23447739,50.0,21998.104436393827,222,30090,215000,967,0.001,0.0019645028898958115,1.6866737914085388,204950
4304,-5.28157007,50.0,22016.30186998844,222,30112,215200,968,0.001,0.0025003279489465057,1.6848730754852295,205150
4308,-5.336110580000001,50.0,22029.65680462122,222,30128,215400,969,0.001,0.002561303609982133,1.654914538860321,205350
4312,-5.340333120000001,50.0,22035.546767305583,222,30142,215600,970,0.001,0.002353793376823887,1.6662759041786195,205550
4316,-5.32607865,50.0,22050.32930303365,222,30163,215800,971,0.001,0.0023397925309836865,1.6504747986793518,205750
4320,-5.286169220000001,50.0,22078.573714699596,222,30191,216000,972,0.001,0.002291424984578043,1.647101218700409,205950
4324,-5.2417042500000015,50.0,22085.573425944895,222,30206,216200,973,0.001,0.0023511983861681076,1.648027937412262,206150
4328,-5.224512399999998,50.0,22108.99186450988,222,30227,216400,974,0.001,0.0024363753094803543,1.6475218033790588,206350
4332,-5.1361481200000005,50.0,22116.390559908003,222,30243,216600,975,0.001,0.0020862480998039244,1.6362465262413024,206550
4336,-5.096518210000001,50.0,22126.454521365464,222,30254,216800,976,0.001,0.002061241485644132,1.6860583639144897,206750
4340,-5.161849830000001,50.0,22154.183492280543,222,30281,217000,976,0.001,0.0022362429881468415,1.6323403787612916,206950
4344,-5.12235055,50.0,22159.63034997508,222,30293,217200,977,0.001,0.0034393992787227034,1.661321494579315,207150
4348,-5.08618755,50.0,22169.050588984042,222,30310,217400,978,0.001,0.0025680204131640493,1.671128010749817,207350
4352,-5.081456520000001,50.0,22177.404365696013,222,30323,217600,979,0.001,0.0030254100658930836,1.6743906688690187,207550
4356,-5.11738857,50.0,22187.413792811334,222,30342,217800,979,0.001,0.00313728287583217,1.675663447380066,207750
4360,-5.097359630000001,50.0,22206.535507678986,222,30361,218000,980,0.001,0.0031213479931466283,1.6442634224891663,207950
4364,-5.105339810000001,50.0,22213.26393122971,222,30371,218200,982,0.001,0.002645729233045131,1.644575870037079,208150
4368,-5.101566500000001,50.0,22226.364416282624,222,30386,218400,983,0.001,0.00255118353292346,1.6666193389892578,208350
4372,-5.062825219999999,50.0,22235.93356340006,222,30395,218600,984,0.001,0.002656870766077191,1.6692858958244323,208550
4376,-5.0186259600000005,50.0,22244.969172157347,222,30404,218800,985,0.001,0.0029854089231230317,1.660019280910492,208750
4380,-5.01480183,50.0,22251.80062833801,222,30420,219000,986,0.001,0.002502117035910487,1.674388279914856,208950
4384,-5.04917335,50.0,22269.45998735726,222,30442,219200,987,0.001,0.0031337601644918322,1.6628718066215515,209150
4388,-5.09183981,50.0,22277.681521702558,222,30455,219400,988,0.001,0.003284963418263942,1.6429695463180543,209350
4392,-5.157064580000001,50.0,22312.15454177186,222,30491,219600,989,0.001,0.0028311279171612112,1.6415762519836425,209550
4396,-5.19529814,50.0,22321.984744273126,221,30500,219800,990,0.001,0.0055197727354243395,1.64103374004364,209750
4400,-5.3236412999999985,50.0,22373.255822904408,221,30547,220000,991,0.001,0.00820822938811034,1.6111191058158874,209950
4404,-5.42500583,50.0,22422.032421670854,221,30584,220200,992,0.001,0.00801783740054816,1.5872878742218017,210150
4408,-5.54138704,50.0,22455.120663665235,221,30619,220400,993,0.001,0.0061234353063628075,1.607450213432312,210350
4412,-5.6278307199999995,50.0,22478.313491418958,221,30638,220600,994,0.001,0.007615590705536306,1.5961836862564087,210550
4416,-5.71138691,50.0,22498.014379180968,221,30661,220800,995,0.001,0.00501764961052686,1.585905532836914,210750
4420,-5.7812262500000005,50.0,22520.911723110825,221,30675,221000,996,0.001,0.004578583298716694,1.6045262908935547,210950
4424,-5.7802148299999985,50.0,22528.927983939648,221,30688,221200,997,0.001,0.003991326179821044,1.6168867135047913,211150
4428,-5.906178499999999,50.0,22554.45239432156,221,30710,221400,998,0.001,0.0036238225759007035,1.6461786723136902,211350
4432,-6.1727282,50.0,22595.065375611186,221,30743,221600,999,0.001,0.002896208502352238,1.6245054841041564,211550
4436,-6.198153900000001,50.0,22599.6070189327,221,30754,221800,999,0.001,0.0029297585948370396,1.6304819202423095,211750
4440,-6.1806304899999995,50.0,22615.212522495538,221,30774,222000,1000,0.001,0.002875433573499322,1.659177122116089,211950
4444,-6.33754685,50.0,22638.49656543508,221,30801,222200,1001,0.001,0.00320501359179616,1.6821981430053712,212150
4448,-6.449520279999999,50.0,22658.72032963857,221,30828,222400,1002,0.001,0.0034769687266089024,1.66213871717453,212350
4452,-6.49401347,50.0,22675.03436897695,221,30850,222600,1003,0.001,0.003484998056665063,1.645511507987976,212550
4456,-6.457490689999998,50.0,22686.119459528476,221,30869,222800,1004,0.001,0.002823300308082253,1.6706135845184327,212750
4460,-6.455746220000001,50.0,22699.518347121775,221,30890,223000,1005,0.001,0.0028069605561904607,1.6754505276679992,212950
4464,-6.439038040000001,50.0,22704.717608500272,221,30903,223200,1006,0.001,0.002685770667158067,1.638902428150177,213150
4468,-6.4976529,50.0,22720.055129062384,221,30923,223400,1007,0.001,0.0025186193094123154,1.6686037874221802,213350
4472,-6.49996618,50.0,22732.89708598703,221,30943,223600,1008,0.001,0.00229136306559667,1.670732319355011,213550
4476,-6.516649899999999,50.0,22745.77791981399,221,30963,223800,1009,0.001,0.002835638928227127,1.6749953532218933,213750
4480,-6.510073000000001,50.0,22754.670672900975,221,30975,224000,1010,0.001,0.002268765589687973,1.6537369060516358,213950
4484,-6.399409199999999,50.0,22759.03081669286,221,30982,224200,1011,0.001,0.0024320957949385048,1.665792202949524,214150
4488,-6.39952362,50.0,22775.71455412358,221,30996,224400,1012,0.001,0.0017529769311659038,1.6341586923599243,214350
4492,-6.382869369999998,50.0,22790.225833438337,221,31019,224600,1013,0.001,0.0023888667207211255,1.6224153590202333,214550
4496,-6.30260604,50.0,22793.546812579036,221,31026,224800,1013,0.001,0.0021578397613484413,1.653205897808075,214750
4500,-6.17885886,50.0,22799.620700091124,221,31038,225000,1014,0.001,0.0024742734606843443,1.6392827820777893,214950
4504,-6.03933735,50.0,22817.07326052338,221,31052,225200,1015,0.001,0.0023837846610695124,1.645113251209259,215150
4508,-5.912088439999999,50.0,22823.492823701352,221,31067,225400,1016,0.001,0.0024847559235058724,1.648369493484497,215350
4512,-5.893257489999999,50.0,22851.511676441878,221,31096,225600,1017,0.001,0.0019005384331103414,1.6839485931396485,215550
4516,-5.820698140000001,50.0,22863.039121564478,221,31112,225800,1018,0.001,0.0028947086492553354,1.6493656039237976,215750
4520,-5.68807944,50.0,22870.81675716117,221,31118,226000,1019,0.001,0.002738544705789536,1.6556620073318482,215950
4524,-5.74068012,50.0,22893.574029028416,221,31139,226200,1020,0.001,0.0025091660604812205,1.638191387653351,216150
4528,-5.63184789,50.0,22907.566175825894,221,31162,226400,1021,0.001,0.0021854235988575965,1.6587028741836547,216350
4532,-5.470097010000001,50.0,22927.49716088921,221,31184,226600,1022,0.001,0.002125355964526534,1.6494318795204164,216550
4536,-5.43765183,50.0,22935.315901961178,221,31197,226800,1023,0.001,0.0038440716033801437,1.6582184171676635,216750
4540,-5.420566689999999,50.0,22945.728224616498,221,31215,227000,1024,0.001,0.0019180591963231563,1.6788315463066101,216950
4544,-5.3819310300000005,50.0,22963.59529076889,221,31240,227200,1025,0.001,0.0023081625765189527,1.6348433637619018,217150
4548,-5.317580759999999,50.0,22981.614501748234,221,31268,227400,1026,0.001,0.002012748826527968,1.6271757340431214,217350
4552,-5.26825841,50.0,22992.24580996111,221,31285,227600,1027,0.001,0.0021428714226931333,1.6345004558563232,217550
4556,-5.314425409999999,50.0,23011.36272077635,221,31313,227800,1028,0.001,0.002072909828275442,1.6411923694610595,217750
4560,-5.318127299999999,50.0,23022.88633897528,221,31332,228000,1029,0.001,0.002192085024435073,1.6183319401741028,217950
4564,-5.335216569999999,50.0,23032.95532117784,221,31347,228200,1030,0.001,0.0026421993679832667,1.6375675892829895,218150
4568,-5.2764734099999995,50.0,23042.0804037638,221,31356,228400,1031,0.001,0.0019068553438410163,1.6343474364280701,218350
4572,-5.32805524,50.0,23061.42506754771,221,31375,228600,1032,0.001,0.002020288809435442,1.6144724822044372,218550
4576,-5.362590869999999,50.0,23078.477968599647,221,31392,228800,1033,0.001,0.002411939923185855,1.6022465205192566,218750
4580,-5.377212829999999,50.0,23084.94186887145,221,31407,229000,1034,0.001,0.0019358932576142253,1.632952880859375,218950
4584,-5.45936134,50.0,23100.605833798647,221,31429,229200,1035,0.001,0.0019758597668260336,1.6399786067008972,219150
4588,-5.40779541,50.0,23107.251893747598,221,31434,229400,1036,0.001,0.0023413787898607552,1.6369628381729127,219350
4592,-5.330320919999999,50.0,23111.303573071957,221,31439,229600,1037,0.001,0.001957326278788969,1.6249074339866638,219550
4596,-5.46908831,50.0,23135.35592166707,221,31472,229800,1038,0.001,0.0018515041552018374,1.6164158964157105,219750
4600,-5.479073509999999,50.0,23147.812108058482,221,31487,230000,1039,0.001,0.001767534661339596,1.65618816614151,219950
4604,-5.489331499999999,50.0,23163.33504815027,221,31508,230200,1040,0.001,0.0022274354333058,1.625407395362854,220150
4608,-5.516289500000002,50.0,23173.12910893187,221,31526,230400,1041,0.001,0.0015947475738357752,1.5982554006576537,220350
4612,-5.42122654,50.0,23176.55167407915,221,31534,230600,1042,0.001,0.002486654070671648,1.6425594687461853,220550
4616,-5.502102090000001,50.0,23195.749637361616,221,31558,230800,1043,0.001,0.0020580102072563023,1.6124768114089967,220750
4620,-5.5239078500000005,50.0,23202.152381192893,221,31571,231000,1044,0.001,0.0023794196825474502,1.600580289363861,220950
4624,-5.467992810000001,50.0,23212.878283798695,221,31589,231200,1045,0.001,0.002698956956155598,1.6247121429443359,221150
4628,-5.486153009999999,50.0,23233.895594865084,221,31621,231400,1046,0.001,0.0026271695573814213,1.6352742958068847,221350
4632,-5.478904439999999,50.0,23253.929825697094,221,31645,231600,1047,0.001,0.002113882035482675,1.6226606273651123,221550
4636,-5.461076709999999,50.0,23263.894371975213,221,31656,231800,1048,0.001,0.00209776058094576,1.6262576079368591,221750
4640,-5.40249425,50.0,23269.4262566939,221,31666,232000,1049,0.001,0.002586432313546538,1.5956425881385803,221950
4644,-5.34771051,50.0,23284.61563192308,221,31685,232200,1050,0.001,0.0022783977258950473,1.62260174036026,222150
4648,-5.30071044,50.0,23289.970231872052,220,31696,232400,1051,0.001,0.001505029092077166,1.6036263823509216,222350
4652,-5.290904970000001,50.0,23300.396894969046,220,31712,232600,1052,0.001,0.0022415246814489363,1.6268625712394715,222550
4656,-5.29234545,50.0,23313.46643352881,220,31733,232800,1053,0.001,0.0019018901232630014,1.5891623187065125,222750
4660,-5.27153765,50.0,23324.230562176555,220,31747,233000,1054,0.001,0.0019014358869753778,1.5919285130500793,222950
4664,-5.29072412,50.0,23334.403923418373,220,31764,233200,1055,0.001,0.0019119610777124762,1.6003960585594177,223150
4668,-5.33990907,50.0,23350.572957951576,220,31787,233400,1056,0.001,0.0015797179157380015,1.6119114422798158,223350
4672,-5.36096376,50.0,23365.835974093527,220,31810,233600,1057,0.001,0.0016085492027923464,1.6181072664260865,223550
4676,-5.317208819999999,50.0,23368.86004299298,220,31817,233800,1058,0.001,0.0019202792434953153,1.609977662563324,223750
4680,-5.304410239999999,50.0,23374.626963965595,220,31824,234000,1059,0.001,0.0017527467547915876,1.617090229988098,223950
4684,-5.2752379,50.0,23390.02133944258,220,31842,234200,1060,0.001,0.0018028124538250268,1.5902727246284485,224150
4688,-5.29918086,50.0,23397.667712222785,220,31856,234400,1061,0.001,0.003184171651955694,1.5927027368545532,224350
4692,-5.322281589999999,50.0,23407.844703696668,220,31867,234600,1062,0.001,0.002378000048920512,1.6114732384681703,224550
4696,-5.3004438700000005,50.0,23424.636669121683,220,31889,234800,1063,0.001,0.001961499345488846,1.581891942024231,224750
4700,-5.332538840000001,50.0,23438.901977892965,220,31907,235000,1064,0.001,0.0018543731688987464,1.5784993290901184,224950
4704,-5.28038071,50.0,23445.19413607195,220,31918,235200,1065,0.001,0.0016464498278219253,1.5974871945381164,225150
4708,-5.2838259700000005,50.0,23458.50755526498,220,31935,235400,1066,0.001,0.002081521216314286,1.6039732432365417,225350
4712,-5.3845287399999995,50.0,23480.15423426032,220,31956,235600,1067,0.001,0.002209786882158369,1.5930856776237488,225550
4716,-5.323651120000001,50.0,23491.95184028521,220,31974,235800,1068,0.001,0.0018319122027605772,1.6071522903442383,225750
4720,-5.30081464,50.0,23498.520120173693,220,31988,236000,1069,0.001,0.002100851978175342,1.586403594017029,225950
4724,-5.34296411,50.0,23510.89987494424,220,32004,236200,1070,0.001,0.001954134125262499,1.5815171647071837,226150
4728,-5.2707313,50.0,23518.317491624504,220,32012,236400,1071,0.001,0.0024445755919441582,1.595762722492218,226350
4732,-5.240674820000001,50.0,23528.66603783518,220,32030,236600,1072,0.001,0.001491698483005166,1.5836556482315063,226550
4736,-5.318796559999998,50.0,23541.407520130277,220,32052,236800,1072,0.001,0.0023204697645269334,1.6044459342956543,226750
4740,-5.378665530000001,50.0,23551.941093917936,220,32067,237000,1073,0.001,0.0014346738660242408,1.5534801435470582,226950
4744,-5.328173319999999,50.0,23558.320146311074,220,32080,237200,1074,0.001,0.0017166449199430645,1.578315360546112,227150
4748,-5.31352803,50.0,23567.554481595755,220,32091,237400,1075,0.001,0.002788877246202901,1.5698794531822204,227350
4752,-5.3448294800000005,50.0,23580.198271930218,220,32108,237600,1076,0.001,0.003330634024459869,1.5677407789230347,227550
4756,-5.286675260000002,50.0,23590.100955557078,220,32118,237800,1077,0.001,0.0019307481439318507,1.5397125053405762,227750
4760,-5.361473199999999,50.0,23608.258595440537,220,32137,238000,1078,0.001,0.001799588967114687,1.5716805505752562,227950
4764,-5.40652634,50.0,23617.329012468457,220,32160,238200,1079,0.001,0.00159303002175875,1.5783765316009521,228150
4768,-5.3710346399999995,50.0,23627.80556818098,220,32178,238400,1080,0.001,0.0016840499476529658,1.5990044951438904,228350
4772,-5.288590290000001,50.0,23634.209086786956,220,32188,238600,1080,0.001,0.0016313192632514983,1.5809400272369385,228550
4776,-5.278113599999999,50.0,23640.53699729964,220,32197,238800,1081,0.001,0.0016369688441045583,1.5654832482337953,228750
4780,-5.293918459999998,50.0,23652.97907488048,220,32212,239000,1082,0.001,0.0022195447236299515,1.56042799949646,228950
4784,-5.3533997399999995,50.0,23669.047827538103,220,32235,239200,1083,0.001,0.0017644709418527782,1.5716419053077697,229150
4788,-5.392893739999998,50.0,23686.249351352453,220,32255,239400,1084,0.001,0.0018125581950880587,1.5514352989196778,229350
4792,-5.404713350000001,50.0,23693.931387554854,220,32280,239600,1085,0.001,0.0020364170987159013,1.5433157801628112,229550
4796,-5.35634344,50.0,23705.50972410664,220,32297,239800,1086,0.001,0.002411692433524877,1.5697153854370116,229750
4800,-5.3595655199999985,50.0,23723.556285057217,220,32319,240000,1087,0.001,0.00196720244246535,1.5648529982566834,229950
4804,-5.405019039999998,50.0,23734.458184387535,220,32335,240200,1088,0.001,0.0016101239016279578,1.5871232891082763,230150
4808,-5.38756945,50.0,23747.282415550202,220,32354,240400,1089,0.001,0.0015133830858394504,1.5682899618148805,230350
4812,-5.33513072,50.0,23757.207990776747,220,32372,240600,1090,0.001,0.0025673964770976452,1.5612019848823548,230550
4816,-5.3701443200000005,50.0,23772.864903043956,220,32396,240800,1091,0.001,0.0018896694458089768,1.5644955229759216,230750
4820,-5.37437878,50.0,23782.295290201902,220,32405,241000,1092,0.001,0.0019360769272316247,1.5335336422920227,230950
