time/time_elapsed,time/episodes,rollout/ep_len_mean,time/fps,cv/rollout_cv_value,time/total_timesteps,cv/rollout_cv_count,rollout/ep_rew_mean,train/n_updates,train/actor_loss,train/learning_rate,train/critic_loss
714,3204,50.0,224,16705.62275191024,160200,24260,-6.48804073,150150,1.8907944679260253,0.001,0.004094882030040025
715,3208,50.0,224,16713.03378289193,160400,24274,-6.38832179,150350,1.8665575766563416,0.001,0.004231015418190509
716,3212,50.0,224,16723.20459740609,160600,24290,-6.2194268,150550,1.872452278137207,0.001,0.004031668794341386
717,3216,50.0,224,16733.921079758555,160800,24311,-6.2382181800000005,150750,1.870458173751831,0.001,0.004783523227088153
717,3220,50.0,224,16753.066492542624,161000,24347,-6.225589180000001,150950,1.8899034476280212,0.001,0.004520723109599203
718,3224,50.0,224,16761.57449223101,161200,24362,-6.198434969999999,151150,1.8758195734024048,0.001,0.004001915536355228
719,3228,50.0,224,16767.28741621226,161400,24376,-6.051549979999999,151350,1.865555729866028,0.001,0.0061135338293388485
720,3232,50.0,224,16773.306356888264,161600,24388,-6.035247460000001,151550,1.8574118185043336,0.001,0.0048319366853684185
721,3236,50.0,224,16784.3061334081,161800,24404,-6.0383622500000005,151750,1.848231680393219,0.001,0.0044387088157236574
721,3240,50.0,224,16789.353809908032,162000,24413,-5.90392369,151950,1.8604603004455567,0.001,0.003801626395434141
722,3244,50.0,224,16804.449327372015,162200,24436,-5.94019632,152150,1.8378570413589477,0.001,0.00480234035756439
723,3248,50.0,224,16809.906194668263,162400,24444,-5.76296823,152350,1.8951682925224305,0.001,0.006281891446560621
724,3252,50.0,224,16816.482015125453,162600,24456,-5.685685889999999,152550,1.8515188312530517,0.001,0.004539602419827133
724,3256,50.0,224,16828.781473748386,162800,24475,-5.638293539999999,152750,1.8720538926124572,0.001,0.004698469890281558
725,3260,50.0,224,16838.986447259784,163000,24489,-5.683588019999999,152950,1.8633297133445739,0.001,0.006387067073956132
726,3264,50.0,224,16846.26087281853,163200,24502,-5.634410469999999,153150,1.860411365032196,0.001,0.004643834684975446
727,3268,50.0,224,16850.20867265016,163400,24508,-5.5254324,153350,1.8480940461158752,0.001,0.003867782831657678
728,3272,50.0,224,16860.828785870224,163600,24526,-5.507854120000001,153550,1.8401844453811647,0.001,0.004124057253357023
728,3276,50.0,224,16874.854127764702,163800,24549,-5.480217249999999,153750,1.8506627583503723,0.001,0.005340950042009354
729,3280,50.0,224,16888.534276999533,164000,24573,-5.488561309999999,153950,1.854884843826294,0.001,0.004636927885003388
730,3284,50.0,224,16897.31608575955,164200,24592,-5.477798249999999,154150,1.868385193347931,0.001,0.005764046451076865
731,3288,50.0,224,16905.970323592424,164400,24605,-5.433676150000001,154350,1.8196699666976928,0.001,0.004438518162351102
732,3292,50.0,224,16911.109518818557,164600,24615,-5.4375190799999995,154550,1.8388528609275818,0.001,0.004964039828628301
733,3296,50.0,224,16921.009341638535,164800,24633,-5.432949400000001,154750,1.827480239868164,0.001,0.004784233337268233
733,3300,50.0,224,16929.365171212703,165000,24651,-5.39506932,154950,1.8517801547050476,0.001,0.004121186202391982
734,3304,50.0,224,16933.018401943147,165200,24656,-5.35826956,155150,1.8654484152793884,0.001,0.0045662992633879185
735,3308,50.0,224,16939.30160246417,165400,24667,-5.3292116599999995,155350,1.8540889763832091,0.001,0.004720778563059866
736,3312,50.0,224,16950.389590747654,165600,24687,-5.3352229000000015,155550,1.8119749069213866,0.001,0.00395564047852531
736,3316,50.0,225,16956.714826907963,165800,24697,-5.277411899999999,155750,1.8318652129173278,0.001,0.004833687096834183
737,3320,50.0,225,16971.969180237502,166000,24720,-5.212851990000001,155950,1.8062566900253296,0.001,0.004432865788694471
738,3324,50.0,225,16975.913256619126,166200,24730,-5.200527189999999,156150,1.7856684231758118,0.001,0.004680518414825201
739,3328,50.0,225,16986.081312842667,166400,24748,-5.25567806,156350,1.8421906232833862,0.001,0.004592411031480879
740,3332,50.0,225,16996.54071944207,166600,24765,-5.239266130000001,156550,1.845563027858734,0.001,0.004574564218055457
740,3336,50.0,225,17012.915152423084,166800,24795,-5.31243684,156750,1.851757559776306,0.001,0.00823229999281466
741,3340,50.0,225,17023.500124368817,167000,24814,-5.363492429999999,156950,1.8558624720573424,0.001,0.0048993147956207395
742,3344,50.0,225,17029.321115233004,167200,24824,-5.31824992,157150,1.8864571118354798,0.001,0.004131829293910414
743,3348,50.0,225,17039.39130764082,167400,24845,-5.42285777,157350,1.8338537764549256,0.001,0.004387558817397803
744,3352,50.0,225,17052.53620277345,167600,24866,-5.5067258500000005,157550,1.8342988276481629,0.001,0.005419080997817218
745,3356,50.0,225,17055.498614005744,167800,24871,-5.477312340000001,157750,1.8268728518486024,0.001,0.004793301089666784
745,3360,50.0,225,17064.438452664763,168000,24886,-5.419034890000001,157950,1.828145592212677,0.001,0.004293104722164571
746,3364,50.0,225,17077.6100060381,168200,24904,-5.469023589999999,158150,1.7917580103874207,0.001,0.003923994747456163
747,3368,50.0,225,17084.753467015922,168400,24920,-5.473489170000001,158350,1.798666536808014,0.001,0.004023868720978498
748,3372,50.0,225,17097.800663031638,168600,24940,-5.490144039999999,158550,1.8450963497161865,0.001,0.0049805242335423825
749,3376,50.0,225,17112.97305064276,168800,24964,-5.51502257,158750,1.8470258927345276,0.001,0.00520735174883157
749,3380,50.0,225,17120.220074292272,169000,24973,-5.455515779999998,158950,1.8145434522628785,0.001,0.004606649624183774
750,3384,50.0,225,17131.019461344928,169200,24992,-5.4331838,159150,1.793147826194763,0.001,0.004651146233081818
751,3388,50.0,225,17148.24133708328,169400,25019,-5.464870070000001,159350,1.8187847876548766,0.001,0.004631197662092745
752,3392,50.0,225,17160.48496659845,169600,25038,-5.3995842000000005,159550,1.844573941230774,0.001,0.004157360859680921
753,3396,50.0,225,17175.497424218804,169800,25062,-5.405487220000001,159750,1.831248300075531,0.001,0.004286680722143501
754,3400,50.0,225,17188.409069549292,170000,25080,-5.43369329,159950,1.8306488275527955,0.001,0.00437602426391095
754,3404,50.0,225,17192.449153847992,170200,25087,-5.41678616,160150,1.8111170220375061,0.001,0.00454888632753864
755,3408,50.0,225,17208.31443319097,170400,25110,-5.48283729,160350,1.822268831729889,0.001,0.0047835258860141035
756,3412,50.0,225,17221.545956142247,170600,25133,-5.486169800000002,160550,1.8082365775108338,0.001,0.004826592057943344
757,3416,50.0,225,17237.209760602564,170800,25166,-5.546224130000001,160750,1.7992842650413514,0.001,0.005155519428662956
758,3420,50.0,225,17256.14911623299,171000,25194,-5.576855790000001,160950,1.8032818460464477,0.001,0.004204400107264519
759,3424,50.0,225,17269.957010298967,171200,25215,-5.62131834,161150,1.8237157917022706,0.001,0.005424096470233053
759,3428,50.0,225,17276.15348412469,171400,25224,-5.569546,161350,1.8091953325271606,0.001,0.004276693873107433
760,3432,50.0,225,17290.334559794515,171600,25245,-5.60644605,161550,1.8164723753929137,0.001,0.004115546371322125
761,3436,50.0,225,17306.97813762352,171800,25270,-5.5779133100000005,161750,1.802152898311615,0.001,0.00528506605187431
762,3440,50.0,225,17322.494762018323,172000,25296,-5.58557179,161950,1.8248652577400208,0.001,0.0043752296781167386
763,3444,50.0,225,17329.959423534572,172200,25310,-5.584990789999998,162150,1.765763123035431,0.001,0.004962466584984213
764,3448,50.0,225,17340.678791541606,172400,25329,-5.56640017,162350,1.771094880104065,0.001,0.004476700897794217
764,3452,50.0,225,17351.142161265016,172600,25342,-5.516178640000001,162550,1.8192401361465453,0.001,0.004544288129545748
765,3456,50.0,225,17367.419983688742,172800,25368,-5.58567459,162750,1.8074804592132567,0.001,0.004704588479362428
766,3460,50.0,225,17381.647230755538,173000,25394,-5.646712310000002,162950,1.7928009581565858,0.001,0.003948488959576934
767,3464,50.0,225,17386.28510029614,173200,25400,-5.601759040000001,163150,1.8158736109733582,0.001,0.003794280036818236
768,3468,50.0,225,17404.922083199024,173400,25424,-5.6711452,163350,1.809325020313263,0.001,0.0038839919632300737
769,3472,50.0,225,17417.226188044995,173600,25439,-5.63295089,163550,1.8224061822891235,0.001,0.007193391965702176
769,3476,50.0,225,17434.54373222217,173800,25464,-5.6059659,163750,1.7778223824501038,0.001,0.004397122040390968
770,3480,50.0,225,17452.903656616807,174000,25487,-5.636916630000001,163950,1.8335951900482177,0.001,0.005533098774030805
771,3484,50.0,225,17465.583378903568,174200,25505,-5.650603030000001,164150,1.7749475026130677,0.001,0.003737652387935668
772,3488,50.0,225,17480.60677580908,174400,25526,-5.62899425,164350,1.773432252407074,0.001,0.004689121646806598
773,3492,50.0,225,17492.19469090551,174600,25541,-5.635580809999999,164550,1.793955113887787,0.001,0.007616399372927844
774,3496,50.0,225,17509.021463371813,174800,25562,-5.617416980000001,164750,1.8226110219955445,0.001,0.00506749935215339
775,3500,50.0,225,17526.230001091957,175000,25584,-5.63351114,164950,1.8127285647392273,0.001,0.005128848552703858
776,3504,50.0,225,17533.80149743706,175200,25599,-5.669925149999999,165150,1.8041111612319947,0.001,0.00421661124099046
777,3508,50.0,225,17537.36965291947,175400,25610,-5.58747113,165350,1.8002288365364074,0.001,0.007274832571856678
778,3512,50.0,225,17546.165813051164,175600,25631,-5.5882881300000005,165550,1.835402557849884,0.001,0.0038378075882792473
778,3516,50.0,225,17551.986416023225,175800,25640,-5.49818143,165750,1.8245078015327454,0.001,0.003419871041551232
779,3520,50.0,225,17563.107206359506,176000,25658,-5.465772900000001,165950,1.7952887725830078,0.001,0.004206845974549651
780,3524,50.0,225,17577.657665528357,176200,25675,-5.458390319999999,166150,1.8182643008232118,0.001,0.004190905101131648
781,3528,50.0,225,17580.999296512455,176400,25682,-5.416265010000001,166350,1.7817070198059082,0.001,0.004848048682324588
782,3532,50.0,225,17596.38917566091,176600,25705,-5.4075662599999985,166550,1.7678162002563476,0.001,0.0041717504058033225
783,3536,50.0,225,17607.966592486948,176800,25724,-5.373697319999999,166750,1.7703498768806458,0.001,0.00480637005995959
784,3540,50.0,225,17619.03266722709,177000,25741,-5.37880645,166950,1.7773416972160339,0.001,0.004119526518043131
784,3544,50.0,225,17632.321884438396,177200,25769,-5.464867630000001,167150,1.8044911980628968,0.001,0.004506177811417728
785,3548,50.0,225,17648.79672311619,177400,25791,-5.4167686800000014,167350,1.7894968175888062,0.001,0.00423046198906377
786,3552,50.0,225,17657.62923116982,177600,25806,-5.40784543,167550,1.7315140962600708,0.001,0.0030902178189717235
787,3556,50.0,225,17669.559062875807,177800,25827,-5.365164300000001,167750,1.7998409748077393,0.001,0.004859570818953216
787,3560,50.0,225,17678.762453649193,178000,25845,-5.3206334900000005,167950,1.8103798389434815,0.001,0.003985357983037829
788,3564,50.0,225,17692.614430028945,178200,25866,-5.3633807199999985,168150,1.774491355419159,0.001,0.004229520035441965
789,3568,50.0,225,17697.93799253553,178400,25877,-5.252331850000001,168350,1.7897008085250854,0.001,0.003985699322074651
790,3572,50.0,225,17714.917904328555,178600,25903,-5.330174259999999,168550,1.7680021667480468,0.001,0.003529333209153265
791,3576,50.0,225,17732.937321946025,178800,25931,-5.350260390000001,168750,1.7896203422546386,0.001,0.004683149787597358
792,3580,50.0,225,17743.680489636958,179000,25947,-5.341121270000001,168950,1.773374102115631,0.001,0.0039452696638181805
792,3584,50.0,226,17756.595572214574,179200,25966,-5.3232230199999995,169150,1.7314278674125672,0.001,0.005113251467701047
793,3588,50.0,226,17768.804219044745,179400,25986,-5.315846420000001,169350,1.7483670258522033,0.001,0.005303575983271002
794,3592,50.0,226,17772.348085906357,179600,25994,-5.312235270000001,169550,1.80036851644516,0.001,0.0033278139354661106
795,3596,50.0,226,17794.910713810474,179800,26023,-5.347397310000002,169750,1.772094602584839,0.001,0.005792574861552566
796,3600,50.0,226,17807.39616893977,180000,26041,-5.32625401,169950,1.745358762741089,0.001,0.004972565139178186
796,3604,50.0,226,17825.797650963068,180200,26070,-5.44840724,170150,1.7624601006507874,0.001,0.004606796712614596
797,3608,50.0,226,17842.148288775235,180400,26093,-5.51021287,170350,1.7803963494300843,0.001,0.00602960554882884
798,3612,50.0,226,17859.032506927848,180600,26116,-5.54147711,170550,1.7422751450538636,0.001,0.004681157195009291
799,3616,50.0,226,17871.171521935612,180800,26136,-5.61344929,170750,1.7263889813423157,0.001,0.005481438934803009
799,3620,50.0,226,17884.326296720654,181000,26158,-5.621991789999999,170950,1.7606704092025758,0.001,0.004269202270079404
800,3624,50.0,226,17899.30529561639,181200,26178,-5.6082503400000006,171150,1.7315624642372132,0.001,0.0040101278712972995
801,3628,50.0,226,17912.28013685718,181400,26196,-5.7107139700000005,171350,1.758029363155365,0.001,0.004359846368897706
802,3632,50.0,226,17920.18265108019,181600,26209,-5.6791442000000005,171550,1.7425793242454528,0.001,0.0035828057560138406
803,3636,50.0,226,17931.257981173694,181800,26225,-5.684797809999999,171750,1.749282066822052,0.001,0.003821952338330448
803,3640,50.0,226,17939.508524112403,182000,26243,-5.68462517,171950,1.7782970094680786,0.001,0.004495979801286012
804,3644,50.0,226,17944.47387122363,182200,26253,-5.609782020000001,172150,1.760025727748871,0.001,0.004091388809029013
805,3648,50.0,226,17955.673160698265,182400,26273,-5.634171280000001,172350,1.7608733534812928,0.001,0.003737972383387387
806,3652,50.0,226,17962.90013820678,182600,26286,-5.61668705,172550,1.7445290732383727,0.001,0.00413284954149276
807,3656,50.0,226,17972.504445508122,182800,26305,-5.64623877,172750,1.7800299882888795,0.001,0.0051620643632486465
807,3660,50.0,226,17983.80600962788,183000,26327,-5.6960897699999995,172950,1.7512257838249206,0.001,0.003993673308286816
808,3664,50.0,226,17989.50873265043,183200,26341,-5.66021961,173150,1.733288712501526,0.001,0.005097930673509836
809,3668,50.0,226,17992.634484104812,183400,26349,-5.6661705499999995,173350,1.7413411355018615,0.001,0.004097679657861591
810,3672,50.0,226,17999.148332368582,183600,26362,-5.58808276,173550,1.713293001651764,0.001,0.00539371682330966
811,3676,50.0,226,18010.80592308566,183800,26378,-5.53324316,173750,1.750924324989319,0.001,0.003503696855623275
811,3680,50.0,226,18019.46863283217,184000,26399,-5.54651489,173950,1.7102401638031006,0.001,0.0032070357888005674
812,3684,50.0,226,18025.58793950826,184200,26410,-5.4983619699999995,174150,1.7299070644378662,0.001,0.003938733513932675
813,3688,50.0,226,18036.11482879892,184400,26427,-5.53637572,174350,1.7077807021141052,0.001,0.004555643470957875
814,3692,50.0,226,18046.20397664234,184600,26448,-5.56675938,174550,1.755170750617981,0.001,0.003593658320605755
815,3696,50.0,226,18056.699337631464,184800,26466,-5.551289159999999,174750,1.7613606095314025,0.001,0.006006099176593125
816,3700,50.0,226,18066.143398422748,185000,26480,-5.514446649999999,174950,1.7479622173309326,0.001,0.0037121084472164514
816,3704,50.0,226,18074.17137466371,185200,26491,-5.40697957,175150,1.7294141268730163,0.001,0.004053038838319481
817,3708,50.0,226,18088.441263839602,185400,26511,-5.440409509999999,175350,1.7267680716514588,0.001,0.004071386815048754
818,3712,50.0,226,18107.084039337933,185600,26541,-5.449624710000002,175550,1.7661084938049316,0.001,0.004884202256798744
819,3716,50.0,226,18118.892019607127,185800,26560,-5.463783520000001,175750,1.7491857314109802,0.001,0.005124264718033373
820,3720,50.0,226,18132.393705256283,186000,26581,-5.45881154,175950,1.7150043845176697,0.001,0.0038988680625334383
821,3724,50.0,226,18138.22782758996,186200,26591,-5.42664989,176150,1.781217942237854,0.001,0.004648916320875287
821,3728,50.0,226,18147.185494728386,186400,26610,-5.376201170000001,176350,1.732574291229248,0.001,0.0039442813792265954
822,3732,50.0,226,18156.243752479553,186600,26623,-5.400687519999999,176550,1.7506085968017577,0.001,0.0040968236932531
823,3736,50.0,226,18167.011871363968,186800,26640,-5.35128745,176750,1.7551382112503051,0.001,0.003286599931307137
824,3740,50.0,226,18180.160267837346,187000,26668,-5.357597050000002,176950,1.7800886678695678,0.001,0.004802664902526886
825,3744,50.0,226,18190.26550455764,187200,26684,-5.38376844,177150,1.732540910243988,0.001,0.004347057158593088
825,3748,50.0,226,18201.381872214377,187400,26699,-5.38051554,177350,1.760781147480011,0.001,0.0037975587043911217
826,3752,50.0,226,18213.905347313732,187600,26717,-5.404906310000001,177550,1.7198560118675232,0.001,0.003313105246052146
827,3756,50.0,226,18225.44089173898,187800,26736,-5.378876889999999,177750,1.725117802619934,0.001,0.004395569057669491
828,3760,50.0,226,18243.929851617664,188000,26759,-5.417852059999999,177950,1.7262068009376526,0.001,0.004400245838332921
829,3764,50.0,226,18251.071141142398,188200,26780,-5.443913630000001,178150,1.7245130324363709,0.001,0.004616784008685499
830,3768,50.0,226,18256.62478308752,188400,26787,-5.50188944,178350,1.7180377459526062,0.001,0.0038674911763519047
830,3772,50.0,226,18261.85469417274,188600,26796,-5.486940830000001,178550,1.7362463998794555,0.001,0.0036570031894370913
831,3776,50.0,227,18267.213858880103,188800,26812,-5.46376433,178750,1.7003180289268494,0.001,0.0037100638169795274
832,3780,50.0,227,18283.65599618852,189000,26837,-5.49806097,178950,1.752086479663849,0.001,0.0037127222050912677
833,3784,50.0,227,18291.57067958638,189200,26848,-5.50577805,179150,1.7178083348274231,0.001,0.004174610422924161
834,3788,50.0,227,18303.910655539483,189400,26868,-5.48106757,179350,1.7813909673690795,0.001,0.004218014068901539
834,3792,50.0,227,18311.646336402744,189600,26881,-5.447231640000001,179550,1.7297766089439393,0.001,0.0031999759981408715
835,3796,50.0,227,18321.92098660767,189800,26899,-5.43055389,179750,1.729028980731964,0.001,0.003989978923927992
836,3800,50.0,227,18331.31831530109,190000,26920,-5.455782920000002,179950,1.769218120574951,0.001,0.005168321714736521
837,3804,50.0,227,18336.662828810513,190200,26933,-5.46342366,180150,1.7340548491477967,0.001,0.0038596290466375647
838,3808,50.0,227,18341.649613332003,190400,26945,-5.3770541000000005,180350,1.7089372944831849,0.001,0.0032837376045063136
839,3812,50.0,227,18357.205421701074,190600,26972,-5.38027687,180550,1.7145303511619567,0.001,0.004018237374257296
839,3816,50.0,227,18363.30489578843,190800,26984,-5.301576379999999,180750,1.756956558227539,0.001,0.003894960198085755
840,3820,50.0,227,18375.039099853486,191000,27006,-5.29288319,180950,1.7501038718223572,0.001,0.004100743816234171
841,3824,50.0,227,18391.607192780823,191200,27035,-5.38008623,181150,1.7250676035881043,0.001,0.004295474267564714
842,3828,50.0,227,18402.2402395308,191400,27055,-5.40241923,181350,1.741641709804535,0.001,0.003871698782313615
843,3832,50.0,227,18418.62614178285,191600,27079,-5.430041930000001,181550,1.7241921496391297,0.001,0.004141699229367077
843,3836,50.0,227,18429.464238855988,191800,27098,-5.455148740000001,181750,1.7738170075416564,0.001,0.004092823399696499
844,3840,50.0,227,18447.331021867692,192000,27125,-5.48827728,181950,1.7317859721183777,0.001,0.0031588528980500998
845,3844,50.0,227,18456.472948189825,192200,27147,-5.485012729999999,182150,1.7127117800712586,0.001,0.003195863978471607
846,3848,50.0,227,18469.259542122483,192400,27171,-5.522481810000001,182350,1.7160995221138,0.001,0.004796508844010532
847,3852,50.0,227,18484.970778454095,192600,27197,-5.556778139999999,182550,1.7317553091049194,0.001,0.003993195309303701
